,FLT,FLT_next,REG,ITY,NAT,PAX,DES,ORG,start_time,end_time,arrival,towing,departure,stand,f,start,end,CGMS,prev,next,UID,disrupted,prev_stand,prev_start,prev_end
121,CZ8489,CZ8490,B1803,A320,PAX,0.0,CAN,CAN,2019-05-13 03:05:00,2019-05-13 03:55:00,1.0,0.0,1.0,D46,0.0,219.0,269.0,C18,arr,dpt,121,0,D46,219.0,269.0
122,DL168,DL168,N1201P,B763,PAX,0.0,NRT,,2019-05-13 00:00:00,2019-05-13 05:45:00,1.0,0.0,1.0,D48,1.0,34.0,379.0,D36,arr,dpt,122,0,D48,34.0,379.0
123,DL169,DL169,N176DZ,B763,PAX,0.0,,NRT,2019-05-13 23:45:00,2019-05-13 23:59:00,1.0,0.0,0.0,D34,1.0,1459.0,1473.0,D36,arr,tow,123,0,D34,1459.0,1473.0
124,EK352,EK353,A6ECW,B77W,PAX,0.0,DXB,DXB,2019-05-13 08:50:00,2019-05-13 10:25:00,1.0,0.0,1.0,C13,1.0,564.0,659.0,C15,arr,dpt,124,0,C13,564.0,659.0
125,EK404,EK404,A6EQF,B77W,PAX,0.0,MEL,DXB,2019-05-13 20:55:00,2019-05-13 22:40:00,1.0,0.0,1.0,D44,1.0,1289.0,1394.0,C13,arr,dpt,125,0,D44,1289.0,1394.0
126,EK405,EK405,A6EQE,B77W,PAX,0.0,DXB,,2019-05-13 00:00:00,2019-05-13 01:36:00,1.0,0.0,1.0,C24,1.0,34.0,130.0,C15,arr,dpt,126,0,C24,34.0,130.0
127,EK405,EK405,A6ECU,B77W,PAX,0.0,,MEL,2019-05-13 23:50:00,2019-05-13 23:59:00,1.0,0.0,0.0,C22,1.0,1464.0,1473.0,C24,arr,tow,127,0,C22,1464.0,1473.0
128,EK432,EK432,A6ECV,B77W,PAX,0.0,BNE,DXB,2019-05-13 14:05:00,2019-05-13 15:35:00,1.0,0.0,1.0,C15,1.0,879.0,969.0,C15,arr,dpt,128,0,C15,879.0,969.0
129,EK433,EK433,A6ECT,B77W,PAX,0.0,DXB,BNE,2019-05-13 08:15:00,2019-05-13 09:40:00,1.0,0.0,1.0,C24,1.0,529.0,614.0,C13,arr,dpt,129,0,C24,529.0,614.0
130,EK9820,EK9820,A6EFO,B77X,CGO,0.0,HKG,DWC,2019-05-13 05:20:00,2019-05-13 06:55:00,1.0,0.0,1.0,508,1.0,354.0,449.0,603,arr,dpt,130,0,508,354.0,449.0
131,ET639,ET639,ETAOT,B788,PAX,0.0,ADD,KUL,2019-05-13 00:11:00,2019-05-13 02:00:00,1.0,0.0,1.0,469,1.0,45.0,154.0,E5,arr,dpt,131,0,469,45.0,154.0
132,EY470,EY473,A6ETN,B77W,PAX,0.0,AUH,AUH,2019-05-13 09:55:00,2019-05-13 20:10:00,1.0,0.0,1.0,F60,1.0,629.0,1244.0,F58,arr,dpt,132,0,F60,629.0,1244.0
133,FD351,FD350,HSCBJ,A20N,PAX,0.0,DMK,DMK,2019-05-13 20:05:00,2019-05-13 20:40:00,1.0,0.0,1.0,G6,0.0,1239.0,1274.0,G1,arr,dpt,133,0,G6,1239.0,1274.0
134,FD353,FD352,HSABF,A320,PAX,0.0,DMK,DMK,2019-05-13 21:40:00,2019-05-13 22:10:00,1.0,0.0,1.0,G13,0.0,1334.0,1364.0,G12,arr,dpt,134,0,G13,1334.0,1364.0
135,FD355,FD354,HSBBX,A20N,PAX,0.0,DMK,DMK,2019-05-13 16:35:00,2019-05-13 17:05:00,1.0,0.0,1.0,G19L,0.0,1029.0,1059.0,G12,arr,dpt,135,0,G19L,1029.0,1059.0
136,FD357,FD356,HSABO,A320,PAX,0.0,DMK,DMK,2019-05-13 14:05:00,2019-05-13 14:40:00,1.0,0.0,1.0,G13,0.0,879.0,914.0,G8,arr,dpt,136,0,G13,879.0,914.0
137,FD359,FD358,HSBBL,A320,PAX,0.0,DMK,DMK,2019-05-13 10:25:00,2019-05-13 10:55:00,1.0,0.0,1.0,G21R,0.0,659.0,689.0,G6,arr,dpt,137,0,G21R,659.0,689.0
138,FD376,FD377,HSABR,A320,PAX,0.0,HKT,HKT,2019-05-13 12:45:00,2019-05-13 13:15:00,1.0,0.0,1.0,G2,0.0,799.0,829.0,G2,arr,dpt,138,0,G2,799.0,829.0
139,FJ361,FJ360,DQFJP,A332,PAX,0.0,NAN,NAN,2019-05-13 18:00:00,2019-05-13 20:55:00,1.0,0.0,1.0,C23,1.0,1114.0,1289.0,D44,arr,dpt,139,0,C23,1114.0,1289.0
140,FX5311,FX5601,N864FD,B772,CGO,0.0,KIX,NRT,2019-05-13 01:48:00,2019-05-13 17:20:00,1.0,0.0,1.0,502,1.0,142.0,1074.0,611,arr,dpt,140,0,502,142.0,1074.0
141,FX5419,FX6024,N880FD,B772,CGO,0.0,CAN,CAN,2019-05-13 05:00:00,2019-05-13 21:35:00,1.0,0.0,1.0,512,1.0,334.0,1329.0,612,arr,dpt,141,0,512,334.0,1329.0
142,FX5601,FX5601,N104FE,B763,CGO,0.0,,PEN,2019-05-13 16:00:00,2019-05-13 23:59:00,1.0,0.0,0.0,514,1.0,994.0,1473.0,309,arr,tow,142,0,514,994.0,1473.0
143,GA834,GA835,PKGMV,B738,PAX,0.0,CGK,CGK,2019-05-13 16:35:00,2019-05-13 17:40:00,1.0,0.0,1.0,A9,0.0,1029.0,1094.0,B6,arr,dpt,143,0,A9,1029.0,1094.0
144,GA822,GA822,PKGMV,B738,PAX,0.0,,CGK,2019-05-13 23:30:00,2019-05-13 23:59:00,1.0,0.0,0.0,C1,0.0,1444.0,1473.0,305,arr,tow,144,0,C1,1444.0,1473.0
145,GA823,GA823,PKGMG,B738,PAX,0.0,CGK,,2019-05-13 00:00:00,2019-05-13 07:25:00,1.0,0.0,1.0,487,0.0,34.0,479.0,462R,arr,dpt,145,0,487,34.0,479.0
146,GA824,GA825,PKGNL,B738,PAX,0.0,CGK,CGK,2019-05-13 09:00:00,2019-05-13 10:00:00,1.0,0.0,1.0,B3,0.0,574.0,634.0,B6,arr,dpt,146,0,B3,574.0,634.0
147,GA828,GA829,PKGMZ,B738,PAX,0.0,CGK,CGK,2019-05-13 11:20:00,2019-05-13 12:20:00,1.0,0.0,1.0,A12,0.0,714.0,774.0,A11,arr,dpt,147,0,A12,714.0,774.0
148,GA838,GA839,PKGMZ,B738,PAX,0.0,CGK,CGK,2019-05-13 19:20:00,2019-05-13 20:20:00,1.0,0.0,1.0,A14,0.0,1194.0,1254.0,A17,arr,dpt,148,0,A14,1194.0,1254.0
149,GA832,GA833,PKGFJ,B738,PAX,0.0,CGK,CGK,2019-05-13 14:20:00,2019-05-13 15:20:00,1.0,0.0,1.0,A14,0.0,894.0,954.0,A16,arr,dpt,149,0,A14,894.0,954.0
150,GA836,GA837,PKGMS,B738,PAX,0.0,CGK,CGK,2019-05-13 17:45:00,2019-05-13 18:45:00,1.0,0.0,1.0,B3,0.0,1099.0,1159.0,B3,arr,dpt,150,0,B3,1099.0,1159.0
151,GA854,GA843,PKGNI,B738,PAX,0.0,DPS,SUB,2019-05-13 10:50:00,2019-05-13 11:50:00,1.0,0.0,1.0,B3,0.0,684.0,744.0,A3,arr,dpt,151,0,B3,684.0,744.0
152,GA842,GA855,PKGNI,B738,PAX,0.0,SUB,DPS,2019-05-13 18:25:00,2019-05-13 19:30:00,1.0,0.0,1.0,B6,0.0,1139.0,1204.0,A18,arr,dpt,152,0,B6,1139.0,1204.0
153,GX8967,GX8968,B306Q,A320,PAX,0.0,LHW,LHW,2019-05-13 01:20:00,2019-05-13 03:01:00,1.0,0.0,1.0,G12,0.0,114.0,215.0,G1,arr,dpt,153,0,G12,114.0,215.0
154,HO1605,HO1606,B207N,B789,PAX,0.0,PVG,PVG,2019-05-13 21:20:00,2019-05-13 22:35:00,1.0,0.0,1.0,G21,1.0,1314.0,1389.0,G20,arr,dpt,154,0,G21,1314.0,1389.0
155,ID7153,ID7154,PKLAT,A320,PAX,0.0,CGK,CGK,2019-05-13 10:30:00,2019-05-13 11:20:00,1.0,0.0,1.0,B7,0.0,664.0,714.0,A16,arr,dpt,155,0,B7,664.0,714.0
156,ID7157,ID7158,PKLAT,A320,PAX,0.0,CGK,CGK,2019-05-13 21:15:00,2019-05-13 22:05:00,1.0,0.0,1.0,B4,0.0,1309.0,1359.0,A18,arr,dpt,156,0,B4,1309.0,1359.0
157,IX486,IX485,VTAXT,B738,PAX,0.0,COK,COK,2019-05-13 19:30:00,2019-05-13 20:30:00,1.0,0.0,1.0,E27R,0.0,1204.0,1264.0,E1,arr,dpt,157,0,E27R,1204.0,1264.0
158,IX682,IX687,VTAYD,B738,PAX,0.0,MAA,TRZ,2019-05-13 01:01:00,2019-05-13 02:11:00,1.0,0.0,1.0,D41,0.0,95.0,165.0,E24R,arr,dpt,158,0,D41,95.0,165.0
159,IX688,IX681,VTAYD,B738,PAX,0.0,TRZ,MAA,2019-05-13 12:25:00,2019-05-13 13:25:00,1.0,0.0,1.0,E6,0.0,779.0,839.0,E24L,arr,dpt,159,0,E6,779.0,839.0
160,IX684,IX683,VTGHE,B738,PAX,0.0,IXM,IXM,2019-05-13 06:20:00,2019-05-13 10:45:00,1.0,0.0,1.0,E7,0.0,414.0,679.0,202L,arr,dpt,160,0,E7,414.0,679.0
161,JL035,JL712,JA706J,B772,PAX,0.0,NRT,HND,2019-05-13 06:15:00,2019-05-13 08:10:00,1.0,0.0,1.0,D46,1.0,409.0,524.0,C18,arr,dpt,161,0,D46,409.0,524.0
162,JL037,JL036,JA705J,B772,PAX,0.0,HND,HND,2019-05-13 17:35:00,2019-05-13 21:50:00,1.0,0.0,1.0,D47,1.0,1089.0,1344.0,D36,arr,dpt,162,0,D47,1089.0,1344.0
163,JL711,JL038,JA704J,B772,PAX,0.0,HND,NRT,2019-05-13 00:12:00,2019-05-13 01:50:00,1.0,0.0,1.0,D44,1.0,46.0,144.0,C24,arr,dpt,163,0,D44,46.0,144.0
164,JQ116,JQ117,VHVQK,A320,PAX,0.0,PER,PER,2019-05-12 23:26:00,2019-05-13 05:00:00,1.0,0.0,1.0,C25,0.0,0.0,334.0,D38,arr,dpt,164,0,C25,0.0,334.0
165,JT150,JT163,PKLPI,B739,PAX,0.0,CGK,CGK,2019-05-13 11:05:00,2019-05-13 12:00:00,1.0,0.0,1.0,A9,0.0,699.0,754.0,A12,arr,dpt,165,0,A9,699.0,754.0
166,JT162,JT157,PKLPI,B739,PAX,0.0,CGK,CGK,2019-05-13 16:30:00,2019-05-13 17:15:00,1.0,0.0,1.0,A14,0.0,1024.0,1069.0,A18,arr,dpt,166,0,A14,1024.0,1069.0
167,KE643,KE644,HL7533,B773,PAX,0.0,ICN,ICN,2019-05-13 19:55:00,2019-05-13 22:35:00,1.0,0.0,1.0,G19,1.0,1229.0,1389.0,G19,arr,dpt,167,0,G19,1229.0,1389.0
168,KE645,KE645,HL7784,B77W,PAX,0.0,,ICN,2019-05-13 23:50:00,2019-05-13 23:59:00,1.0,0.0,0.0,G19,1.0,1464.0,1473.0,G18,arr,tow,168,0,G19,1464.0,1473.0
169,KE646,KE646,HL8216,B77W,PAX,0.0,ICN,,2019-05-13 00:00:00,2019-05-13 01:13:00,1.0,0.0,1.0,G19,1.0,34.0,107.0,G18,arr,dpt,169,0,G19,34.0,107.0
170,KE647,KE648,HL7587,A333,PAX,0.0,ICN,ICN,2019-05-13 05:00:00,2019-05-13 11:00:00,1.0,0.0,1.0,G18,1.0,334.0,694.0,G19,arr,dpt,170,0,G18,334.0,694.0
171,KL835,KL835,PHBVA,B77W,PAX,0.0,DPS,AMS,2019-05-13 15:35:00,2019-05-13 16:50:00,1.0,0.0,1.0,C26,1.0,969.0,1044.0,D42,arr,dpt,171,0,C26,969.0,1044.0
172,KL836,KL836,PHBVA,B77W,PAX,0.0,,DPS,2019-05-13 23:15:00,2019-05-13 23:59:00,1.0,0.0,0.0,C24,1.0,1429.0,1473.0,D42,arr,tow,172,0,C24,1429.0,1473.0
173,KL836,KL836,PHBVK,B77W,PAX,0.0,AMS,,2019-05-13 00:00:00,2019-05-13 00:55:00,1.0,0.0,1.0,D32,1.0,34.0,89.0,D42,arr,dpt,173,0,D32,34.0,89.0
174,LD326,LD326,EIHEB,A333,CGO,0.0,HKG,,2019-05-13 00:00:00,2019-05-13 21:35:00,1.0,0.0,1.0,602,1.0,34.0,1329.0,601,arr,dpt,174,0,602,34.0,1329.0
175,LH778,LH779,DAIMA,A388,PAX,0.0,FRA,FRA,2019-05-13 16:15:00,2019-05-13 23:40:00,1.0,0.0,1.0,E11,1.0,1009.0,1454.0,E8,arr,dpt,175,0,E11,1009.0,1454.0
176,LH790,LH791,DAIXH,A359,PAX,0.0,MUC,MUC,2019-05-13 16:05:00,2019-05-13 23:25:00,1.0,0.0,1.0,E8,1.0,999.0,1439.0,E20,arr,dpt,176,0,E8,999.0,1439.0
177,LO068,LO068,SPLSD,B789,PAX,0.0,WAW,,2019-05-13 00:00:00,2019-05-13 00:11:00,1.0,0.0,1.0,D41,1.0,34.0,45.0,F54,arr,dpt,177,0,D41,34.0,45.0
178,LX176,LX177,HBJNA,B77W,PAX,0.0,ZRH,ZRH,2019-05-13 16:55:00,2019-05-13 23:30:00,1.0,0.0,1.0,F41,1.0,1049.0,1444.0,E4,arr,dpt,178,0,F41,1049.0,1444.0
179,MF851,MF866,B1969,B738,PAX,0.0,FOC,XMN,2019-05-13 14:05:00,2019-05-13 15:05:00,1.0,0.0,1.0,C16,0.0,879.0,939.0,C25,arr,dpt,179,0,C16,879.0,939.0
180,MF865,MF852,B5688,B738,PAX,0.0,XMN,FOC,2019-05-13 14:00:00,2019-05-13 15:00:00,1.0,0.0,1.0,D35,0.0,874.0,934.0,C16,arr,dpt,180,0,D35,874.0,934.0
181,MF855,MF855,B5533,B738,PAX,0.0,,XIY,2019-05-13 23:00:00,2019-05-13 23:59:00,1.0,0.0,0.0,C15,0.0,1414.0,1473.0,C18,arr,tow,181,0,C15,1414.0,1473.0
182,MF856,MF856,B5529,B738,PAX,0.0,XIY,,2019-05-13 00:00:00,2019-05-13 07:50:00,1.0,0.0,1.0,D30,0.0,34.0,504.0,C17R,arr,dpt,182,0,D30,34.0,504.0
183,MF873,MF873,B6485,B738,PAX,0.0,,DLC,2019-05-13 22:15:00,2019-05-13 23:59:00,1.0,0.0,0.0,D48,0.0,1369.0,1473.0,C25,arr,tow,183,0,D48,1369.0,1473.0
184,MF874,MF874,B1708,B738,PAX,0.0,DLC,,2019-05-13 00:00:00,2019-05-13 08:55:00,1.0,0.0,1.0,D42R,0.0,34.0,569.0,C19,arr,dpt,184,0,D42R,34.0,569.0
185,MH601,MH604,9MMLR,B738,PAX,0.0,KUL,KUL,2019-05-13 09:05:00,2019-05-13 09:55:00,1.0,0.0,1.0,F32,0.0,579.0,629.0,E3,arr,dpt,185,0,F32,579.0,629.0
186,MH609,MH602,9MMSA,B738,PAX,0.0,KUL,KUL,2019-05-13 00:00:00,2019-05-13 06:40:00,1.0,0.0,1.0,E24L,0.0,34.0,434.0,E27L,arr,dpt,186,0,E24L,34.0,434.0
187,MH603,MH606,9MMLE,B738,PAX,0.0,KUL,KUL,2019-05-13 12:55:00,2019-05-13 13:40:00,1.0,0.0,1.0,E28,0.0,809.0,854.0,F31,arr,dpt,187,0,E28,809.0,854.0
188,MH605,MH608,9MMLT,B738,PAX,0.0,KUL,KUL,2019-05-13 17:30:00,2019-05-13 18:10:00,1.0,0.0,1.0,E20,0.0,1084.0,1124.0,F59R,arr,dpt,188,0,E20,1084.0,1124.0
189,MH607,MH610,9MMXW,B738,PAX,0.0,KUL,KUL,2019-05-13 20:25:00,2019-05-13 21:15:00,1.0,0.0,1.0,E20,0.0,1259.0,1309.0,E2,arr,dpt,189,0,E20,1259.0,1309.0
190,MH611,MH614,9MFFF,B738,PAX,0.0,KUL,KUL,2019-05-13 10:15:00,2019-05-13 11:05:00,1.0,0.0,1.0,E27L,0.0,649.0,699.0,E8,arr,dpt,190,0,E27L,649.0,699.0
191,MH613,MH616,9MMLQ,B738,PAX,0.0,KUL,KUL,2019-05-13 18:25:00,2019-05-13 19:15:00,1.0,0.0,1.0,F54,0.0,1139.0,1189.0,E2,arr,dpt,191,0,F54,1139.0,1189.0
192,MH619,MH620,9MMSB,B738,PAX,0.0,KUL,KUL,2019-05-13 15:35:00,2019-05-13 16:35:00,1.0,0.0,1.0,F37,0.0,969.0,1029.0,F32,arr,dpt,192,0,F37,969.0,1029.0
193,MH623,MH624,9MMLJ,B738,PAX,0.0,KUL,KUL,2019-05-13 14:45:00,2019-05-13 15:35:00,1.0,0.0,1.0,E7,0.0,919.0,969.0,E1,arr,dpt,193,0,E7,919.0,969.0
194,MH627,MH628,9MMLH,B738,PAX,0.0,KUL,KUL,2019-05-13 11:25:00,2019-05-13 12:15:00,1.0,0.0,1.0,F54,0.0,719.0,769.0,F31,arr,dpt,194,0,F54,719.0,769.0
195,MH643,MH642,9MMXL,B738,PAX,0.0,KCH,KCH,2019-05-13 12:05:00,2019-05-13 12:50:00,1.0,0.0,1.0,F37,0.0,759.0,804.0,F30,arr,dpt,195,0,F37,759.0,804.0
196,MI102,MI102,9VSLM,A320,PAX,0.0,SRG,,2019-05-13 00:00:00,2019-05-13 08:30:00,1.0,0.0,1.0,F32,0.0,34.0,544.0,G6,arr,dpt,196,0,F32,34.0,544.0
197,MI101,MI518,9VSLM,A320,PAX,0.0,RGN,SRG,2019-05-13 13:20:00,2019-05-13 15:15:00,1.0,0.0,1.0,F37,0.0,834.0,949.0,F56L,arr,dpt,197,0,F37,834.0,949.0
198,MI519,MI519,9VSLM,A320,PAX,0.0,,RGN,2019-05-13 22:10:00,2019-05-13 23:59:00,1.0,0.0,0.0,E3,0.0,1364.0,1473.0,E1,arr,tow,198,0,E3,1364.0,1473.0
199,MI392,MI392,9VSLS,A320,PAX,0.0,BKI,,2019-05-13 00:00:00,2019-05-13 08:45:00,1.0,0.0,1.0,E6,0.0,34.0,559.0,G7,arr,dpt,199,0,E6,34.0,559.0
200,MI391,MI128,9VSLS,A320,PAX,0.0,LOP,BKI,2019-05-13 14:15:00,2019-05-13 15:45:00,1.0,0.0,1.0,E3,0.0,889.0,979.0,F36,arr,dpt,200,0,E3,889.0,979.0
201,MI127,MI127,9VSLS,A320,PAX,0.0,,LOP,2019-05-13 22:10:00,2019-05-13 23:59:00,1.0,0.0,0.0,E27R,0.0,1364.0,1473.0,E2,arr,tow,201,0,E27R,1364.0,1473.0
202,MI134,MI134,9VSLR,A320,PAX,0.0,BPN,,2019-05-13 00:00:00,2019-05-13 08:00:00,1.0,0.0,1.0,F52R,0.0,34.0,514.0,309,arr,dpt,202,0,F52R,34.0,514.0
203,MI133,MI224,9VSLR,A320,PAX,0.0,SUB,BPN,2019-05-13 13:25:00,2019-05-13 14:20:00,1.0,0.0,1.0,E24R,0.0,839.0,894.0,F32,arr,dpt,203,0,E24R,839.0,894.0
204,MI223,MI8902,9VSLR,A320,PAX,0.0,DMK,SUB,2019-05-13 19:55:00,2019-05-13 21:40:00,1.0,0.0,1.0,F56L,0.0,1229.0,1334.0,F59L,arr,dpt,204,0,F56L,1229.0,1334.0
205,MI467,MI142,9VMGA,B738,PAX,0.0,UPG,COK,2019-05-13 05:55:00,2019-05-13 07:55:00,1.0,0.0,1.0,F33,0.0,389.0,509.0,E2,arr,dpt,205,0,F33,389.0,509.0
206,MI141,MI756,9VMGA,B738,PAX,0.0,HKT,UPG,2019-05-13 14:45:00,2019-05-13 16:20:00,1.0,0.0,1.0,E20,0.0,919.0,1014.0,E2,arr,dpt,206,0,E20,919.0,1014.0
207,MI755,MI755,9VMGA,B738,PAX,0.0,,HKT,2019-05-13 20:40:00,2019-05-13 23:59:00,1.0,0.0,0.0,E24R,0.0,1274.0,1473.0,F32,arr,tow,207,0,E24R,1274.0,1473.0
208,MI937,MI152,9VMGF,B738,PAX,0.0,JOG,CTU,2019-05-13 04:10:00,2019-05-13 08:20:00,1.0,0.0,1.0,481,0.0,284.0,534.0,E27L,arr,dpt,208,0,481,284.0,534.0
209,MI151,MI196,9VMGF,B738,PAX,0.0,BDO,JOG,2019-05-13 13:50:00,2019-05-13 14:50:00,1.0,0.0,1.0,E6,0.0,864.0,924.0,F58,arr,dpt,209,0,E6,864.0,924.0
210,MI195,MI356,9VMGF,B738,PAX,0.0,PEN,BDO,2019-05-13 19:40:00,2019-05-13 20:15:00,1.0,0.0,1.0,F56R,0.0,1214.0,1249.0,F30,arr,dpt,210,0,F56R,1214.0,1249.0
211,MI355,MI355,9VMGF,B738,PAX,0.0,,PEN,2019-05-13 23:50:00,2019-05-13 23:59:00,1.0,0.0,0.0,F52R,0.0,1464.0,1473.0,E27R,arr,tow,211,0,F52R,1464.0,1473.0
212,MI413,MI176,9VMGH,B738,PAX,0.0,DPS,KTM,2019-05-13 03:35:00,2019-05-13 07:00:00,1.0,0.0,1.0,D41,0.0,249.0,454.0,F32,arr,dpt,212,0,D41,249.0,454.0
213,MI175,MI616,9VMGH,B738,PAX,0.0,REP,DPS,2019-05-13 13:00:00,2019-05-13 13:50:00,1.0,0.0,1.0,E4,0.0,814.0,864.0,E2,arr,dpt,213,0,E4,814.0,864.0
214,MI615,MI456,9VMGH,B738,PAX,0.0,CJB,REP,2019-05-13 19:15:00,2019-05-13 20:15:00,1.0,0.0,1.0,E24R,0.0,1189.0,1249.0,F59R,arr,dpt,214,0,E24R,1189.0,1249.0
215,MI868,MI868,9VMGG,B738,PAX,0.0,HIJ,,2019-05-13 00:00:00,2019-05-13 01:45:00,1.0,0.0,1.0,E27R,0.0,34.0,139.0,F59R,arr,dpt,215,0,E27R,34.0,139.0
216,MI867,MI226,9VMGG,B738,PAX,0.0,SUB,HIJ,2019-05-13 15:45:00,2019-05-13 16:30:00,1.0,0.0,1.0,E27L,0.0,979.0,1024.0,F56L,arr,dpt,216,0,E27L,979.0,1024.0
217,MI225,MI876,9VMGG,B738,PAX,0.0,PUS,SUB,2019-05-13 21:55:00,2019-05-13 23:15:00,1.0,0.0,1.0,F52R,0.0,1349.0,1429.0,E27R,arr,dpt,217,0,F52R,1349.0,1429.0
218,MI234,MI234,9VMGC,B738,PAX,0.0,KNO,,2019-05-13 00:00:00,2019-05-13 07:40:00,1.0,0.0,1.0,D40R,0.0,34.0,494.0,D42L,arr,dpt,218,0,D40R,34.0,494.0
219,MI233,MI936,9VMGC,B738,PAX,0.0,CTU,KNO,2019-05-13 11:05:00,2019-05-13 12:45:00,1.0,0.0,1.0,F30,0.0,699.0,799.0,E27R,arr,dpt,219,0,F30,699.0,799.0
220,MI935,MI935,9VMGC,B738,PAX,0.0,,CTU,2019-05-13 23:30:00,2019-05-13 23:59:00,1.0,0.0,0.0,E1,0.0,1444.0,1473.0,F30,arr,tow,220,0,E1,1444.0,1473.0
221,MI473,MI602,9VMGI,B738,PAX,0.0,PNH,HYD,2019-05-13 06:10:00,2019-05-13 07:40:00,1.0,0.0,1.0,E27R,0.0,404.0,494.0,F59R,arr,dpt,221,0,E27R,404.0,494.0
222,MI601,MI754,9VMGI,B738,PAX,0.0,HKT,PNH,2019-05-13 12:40:00,2019-05-13 13:20:00,1.0,0.0,1.0,F52R,0.0,794.0,834.0,F52R,arr,dpt,222,0,F52R,794.0,834.0
223,MI753,MI238,9VMGI,B738,PAX,0.0,KNO,HKT,2019-05-13 17:40:00,2019-05-13 19:00:00,1.0,0.0,1.0,E6,0.0,1094.0,1174.0,F30,arr,dpt,223,0,E6,1094.0,1174.0
224,MI237,MI237,9VMGI,B738,PAX,0.0,,KNO,2019-05-13 22:20:00,2019-05-13 23:59:00,1.0,0.0,0.0,F37,0.0,1374.0,1473.0,D40L,arr,tow,224,0,F37,1374.0,1473.0
225,MI320,MI320,9VMGJ,B738,PAX,0.0,KUL,,2019-05-13 00:00:00,2019-05-13 06:00:00,1.0,0.0,1.0,F56L,0.0,34.0,394.0,D40L,arr,dpt,225,0,F56L,34.0,394.0
226,MI319,MI274,9VMGJ,B738,PAX,0.0,MDC,KUL,2019-05-13 08:35:00,2019-05-13 09:25:00,1.0,0.0,1.0,F30,0.0,549.0,599.0,F33,arr,dpt,226,0,F30,549.0,599.0
227,MI468R,MI468R,9VMGJ,B738,CRW,0.0,,RTN,2019-05-13 21:00:00,2019-05-13 23:59:00,1.0,0.0,0.0,E7,0.0,1294.0,1473.0,E6,arr,tow,227,0,E7,1294.0,1473.0
228,MI322,MI322,9VMGM,B738,PAX,0.0,KUL,,2019-05-13 00:00:00,2019-05-13 07:10:00,1.0,0.0,1.0,F35L,0.0,34.0,464.0,F52L,arr,dpt,228,0,F35L,34.0,464.0
229,MI321,MI606,9VMGM,B738,PAX,0.0,PNH,KUL,2019-05-13 09:55:00,2019-05-13 12:10:00,1.0,0.0,1.0,E24R,0.0,629.0,764.0,F41,arr,dpt,229,0,E24R,629.0,764.0
230,MI605,MI803,9VMGM,B738,PAX,0.0,DRW,PNH,2019-05-13 17:10:00,2019-05-13 18:30:00,1.0,0.0,1.0,E7,0.0,1064.0,1144.0,F33,arr,dpt,230,0,E7,1064.0,1144.0
231,MI424,MI424,9VMGE,B738,PAX,0.0,BLR,,2019-05-13 00:00:00,2019-05-13 07:05:00,1.0,0.0,0.0,474,0.0,34.0,459.0,E24R,arr,tow,231,0,474,34.0,459.0
232,MI424,MI424,9VMGE,B738,PAX,0.0,BLR,,2019-05-13 07:05:00,2019-05-13 09:05:00,0.0,0.0,1.0,E24L,0.0,459.0,579.0,E24R,tow,dpt,232,0,E24L,459.0,579.0
233,MI423,MI342,9VMGE,B738,PAX,0.0,KUL,BLR,2019-05-13 19:00:00,2019-05-13 20:00:00,1.0,0.0,1.0,F37,0.0,1174.0,1234.0,F37,arr,dpt,233,0,F37,1174.0,1234.0
234,MI341,MI341,9VMGE,B738,PAX,0.0,,KUL,2019-05-13 22:40:00,2019-05-13 23:59:00,1.0,0.0,0.0,E12,0.0,1394.0,1473.0,D41,arr,tow,234,0,E12,1394.0,1473.0
235,MI346,MI346,9VMGL,B738,PAX,0.0,PEN,,2019-05-13 00:00:00,2019-05-13 08:05:00,1.0,0.0,1.0,F35R,0.0,34.0,519.0,E24L,arr,dpt,235,0,F35R,34.0,519.0
236,MI345,MI561,9VMGL,B738,PAX,0.0,CEB,PEN,2019-05-13 11:40:00,2019-05-13 12:35:00,1.0,0.0,1.0,E26,0.0,734.0,789.0,F34,arr,dpt,236,0,E26,734.0,789.0
237,MI561,MI561,9VMGL,B738,PAX,0.0,,DVO,2019-05-13 22:35:00,2019-05-13 23:59:00,1.0,0.0,0.0,F56L,0.0,1389.0,1473.0,D40R,arr,tow,237,0,F56L,1389.0,1473.0
238,MI348,MI348,9VSLG,A320,PAX,0.0,PEN,,2019-05-13 00:00:00,2019-05-13 08:00:00,1.0,0.0,0.0,486,0.0,34.0,514.0,F52R,arr,tow,238,0,486,34.0,514.0
239,MI348,MI348,9VSLG,A320,PAX,0.0,PEN,,2019-05-13 08:00:00,2019-05-13 10:00:00,0.0,0.0,1.0,D40R,0.0,514.0,634.0,F52R,tow,dpt,239,0,D40R,514.0,634.0
240,MI347,MI706,9VSLG,A320,PAX,0.0,CNX,PEN,2019-05-13 13:40:00,2019-05-13 15:15:00,1.0,0.0,1.0,F50,0.0,854.0,949.0,F30,arr,dpt,240,0,F50,854.0,949.0
241,MI705,MI705,9VSLG,A320,PAX,0.0,,CNX,2019-05-13 22:05:00,2019-05-13 23:59:00,1.0,0.0,0.0,F42,0.0,1359.0,1473.0,F52L,arr,tow,241,0,F42,1359.0,1473.0
